num_warehouses,num_customers,capacity_distribution,param,mean_reward,std_reward,all_rewards
5,50,uneven,1.02,-2214.74,175.89,"[np.float64(-2218.143521594817), np.float64(-2185.0060074362013), np.float64(-2363.914450428363), np.float64(-2072.6958527861148), np.float64(-2080.659178922903), np.float64(-2197.695384525805), np.float64(-2011.2897678704112), np.float64(-2020.0967569736108), np.float64(-2709.6363473483575), np.float64(-2492.2433905762223), np.float64(-2183.488939119618), np.float64(-2323.354605320133), np.float64(-2180.8843725750453), np.float64(-2041.4645043251737), np.float64(-2109.2009284684113), np.float64(-2078.9083158836825), np.float64(-2475.3391148584105), np.float64(-2350.8801185708394), np.float64(-2217.5298374867325), np.float64(-1898.4891642236832), np.float64(-2406.4455933133822), np.float64(-2256.4188194330045), np.float64(-1907.5139832244636), np.float64(-2210.8700179032116), np.float64(-2328.306320919005), np.float64(-1927.5483530442777), np.float64(-2491.22421279809), np.float64(-2256.5089099144047), np.float64(-2370.917106159464), np.float64(-2363.3296668105872), np.float64(-2334.567655838194), np.float64(-2079.6402134226437), np.float64(-2059.0739172208882), np.float64(-2434.535628266771), np.float64(-2014.5461672721783), np.float64(-2164.5422263642035), np.float64(-2298.7951193286594), np.float64(-2259.6918926453436), np.float64(-2403.7314538747896), np.float64(-2069.04698492251), np.float64(-1936.0100214534007), np.float64(-2255.1519519626318), np.float64(-2104.4740244686736), np.float64(-2271.0364791584834), np.float64(-2421.6780232559368), np.float64(-2428.7176320303192), np.float64(-1954.0244199139695), np.float64(-2159.9045019561445), np.float64(-2161.0934209637935), np.float64(-2196.952585050212)]"
5,50,uneven,1.04,-2211.72,170.78,"[np.float64(-2232.6041150662245), np.float64(-2185.0060074362013), np.float64(-2395.9190634563283), np.float64(-2072.6958527861148), np.float64(-2080.659178922903), np.float64(-2228.1680742009753), np.float64(-2011.2897678704112), np.float64(-2020.0967569736108), np.float64(-2677.5588650021173), np.float64(-2503.985103349443), np.float64(-2174.4336103915693), np.float64(-2322.0220568883583), np.float64(-2180.8843725750453), np.float64(-2056.8095831359815), np.float64(-2104.3904660928683), np.float64(-2078.9083158836825), np.float64(-2475.3391148584105), np.float64(-2350.8801185708394), np.float64(-2217.5298374867325), np.float64(-1898.4891642236832), np.float64(-2406.4455933133822), np.float64(-2256.4188194330045), np.float64(-1964.73838630871), np.float64(-2145.9682290669434), np.float64(-2328.306320919005), np.float64(-1927.5483530442777), np.float64(-2491.22421279809), np.float64(-2256.5089099144047), np.float64(-2326.9645418655123), np.float64(-2473.3857410380224), np.float64(-2358.900139681266), np.float64(-2079.6402134226437), np.float64(-2059.0739172208882), np.float64(-2269.4724082490807), np.float64(-2014.5461672721783), np.float64(-2164.5422263642035), np.float64(-2298.7951193286594), np.float64(-2245.596263494653), np.float64(-2356.8845814456286), np.float64(-2072.799498232588), np.float64(-1936.0100214534007), np.float64(-2236.8658777549144), np.float64(-2104.4740244686736), np.float64(-2271.0364791584834), np.float64(-2368.2979403301465), np.float64(-2428.7176320303192), np.float64(-1954.0244199139695), np.float64(-2159.9045019561445), np.float64(-2161.0934209637935), np.float64(-2200.103024848431)]"
5,50,uneven,1.06,-2198.38,181.99,"[np.float64(-2232.6041150662245), np.float64(-2185.0060074362013), np.float64(-2395.9190634563283), np.float64(-2073.4632889332665), np.float64(-2128.1208721557578), np.float64(-2228.1680742009753), np.float64(-1970.250331725805), np.float64(-2020.0967569736108), np.float64(-2743.839049597234), np.float64(-2503.985103349443), np.float64(-2171.5758303276934), np.float64(-2323.354605320133), np.float64(-2180.8843725750453), np.float64(-1841.3156540691457), np.float64(-2101.3358452079624), np.float64(-2078.9083158836825), np.float64(-2475.3391148584105), np.float64(-2318.5173432215934), np.float64(-2217.5298374867325), np.float64(-1898.4891642236832), np.float64(-2382.854580527343), np.float64(-2256.4188194330045), np.float64(-1964.73838630871), np.float64(-2142.3446471242573), np.float64(-2328.306320919005), np.float64(-1942.7772926763976), np.float64(-2455.7972863019604), np.float64(-2270.9914132966874), np.float64(-2326.9645418655123), np.float64(-2456.2359790104965), np.float64(-2358.900139681266), np.float64(-2030.9131736734382), np.float64(-2127.3362443928563), np.float64(-2269.4724082490807), np.float64(-2018.2739191191522), np.float64(-2164.5422263642035), np.float64(-2155.216726920628), np.float64(-2245.596263494653), np.float64(-2364.803304668232), np.float64(-2061.655006263841), np.float64(-1936.0100214534007), np.float64(-2236.8658777549144), np.float64(-1997.0531860591614), np.float64(-2204.0698605550897), np.float64(-2368.2979403301465), np.float64(-2428.7176320303192), np.float64(-1939.6131748413618), np.float64(-2026.061120924933), np.float64(-2169.5696917301207), np.float64(-2200.103024848431)]"
5,50,uneven,1.08,-2203.37,173.49,"[np.float64(-2232.6041150662245), np.float64(-2202.2648491856717), np.float64(-2395.9190634563283), np.float64(-2144.7094234902042), np.float64(-2120.2109463702755), np.float64(-2288.178860354745), np.float64(-2000.3733259880512), np.float64(-2020.0967569736108), np.float64(-2693.1897860580225), np.float64(-2504.618287117304), np.float64(-2171.5758303276934), np.float64(-2329.966159931738), np.float64(-2180.8843725750453), np.float64(-1901.2392166373716), np.float64(-2101.3358452079624), np.float64(-2088.4888398026114), np.float64(-2475.3391148584105), np.float64(-2318.5173432215934), np.float64(-2217.5298374867325), np.float64(-1898.4891642236832), np.float64(-2416.587786322722), np.float64(-2237.0199978466094), np.float64(-1964.73838630871), np.float64(-2142.3446471242573), np.float64(-2311.661856063161), np.float64(-1942.7772926763976), np.float64(-2405.4929346771996), np.float64(-2270.9914132966874), np.float64(-2298.8188282241667), np.float64(-2456.2359790104965), np.float64(-2321.227504759716), np.float64(-2113.8333883178234), np.float64(-2127.3362443928563), np.float64(-2269.4724082490807), np.float64(-2021.8890465880752), np.float64(-2164.5422263642035), np.float64(-2159.568774850925), np.float64(-2182.3168396723286), np.float64(-2364.803304668232), np.float64(-2088.9984408124756), np.float64(-1936.0100214534007), np.float64(-2282.3903121976537), np.float64(-1997.0531860591614), np.float64(-2184.4168701668286), np.float64(-2368.2979403301465), np.float64(-2473.4017260663823), np.float64(-1947.1724230178386), np.float64(-2026.061120924933), np.float64(-2207.197865083278), np.float64(-2200.103024848431)]"
5,50,uneven,1.1,-2204.27,184.2,"[np.float64(-2244.777826020666), np.float64(-2222.670211984647), np.float64(-2395.9190634563283), np.float64(-2137.6512832406997), np.float64(-2120.2109463702755), np.float64(-2288.178860354745), np.float64(-2039.1155114180397), np.float64(-2020.0967569736108), np.float64(-2754.4673519950334), np.float64(-2504.618287117304), np.float64(-2171.5758303276934), np.float64(-2329.966159931738), np.float64(-2332.1259252693308), np.float64(-1890.1121276788685), np.float64(-2152.5988165192693), np.float64(-2088.4888398026114), np.float64(-2451.231122137564), np.float64(-2318.5173432215934), np.float64(-2217.5298374867325), np.float64(-1898.4891642236832), np.float64(-2416.587786322722), np.float64(-2237.0199978466094), np.float64(-1976.2630649665068), np.float64(-2142.3446471242573), np.float64(-2261.8659991639365), np.float64(-1927.5483530442777), np.float64(-2473.4957291470873), np.float64(-2221.730253127951), np.float64(-2298.8188282241667), np.float64(-2504.55693496406), np.float64(-2259.05233280494), np.float64(-2109.719021508579), np.float64(-1999.2303408640628), np.float64(-2269.4724082490807), np.float64(-2021.8890465880752), np.float64(-2164.5422263642035), np.float64(-2159.568774850925), np.float64(-2234.4654503571546), np.float64(-2404.4007717301283), np.float64(-2117.774741133557), np.float64(-1848.3633059708347), np.float64(-2268.3731255496195), np.float64(-1997.0531860591614), np.float64(-2108.442320805096), np.float64(-2368.2979403301465), np.float64(-2458.1169541639), np.float64(-1947.1724230178386), np.float64(-2026.061120924933), np.float64(-2213.052452261868), np.float64(-2200.103024848431)]"
5,100,uniform,1.0,-4001.66,178.08,"[np.float64(-4130.9877723526315), np.float64(-4225.304806222893), np.float64(-4023.9476118928947), np.float64(-3844.68271735647), np.float64(-4115.610035982728), np.float64(-3977.1093846888834), np.float64(-4117.21987138471), np.float64(-4433.643596502641), np.float64(-4084.466879615531), np.float64(-4008.4588971469875), np.float64(-4069.57945317467), np.float64(-3869.511661020906), np.float64(-3894.3107309444363), np.float64(-3988.7048365161013), np.float64(-4069.2019755270026), np.float64(-3841.7713293069605), np.float64(-3973.3359167196177), np.float64(-4090.2041043829663), np.float64(-4129.962379353289), np.float64(-3870.3052951351506), np.float64(-3740.175365307791), np.float64(-4008.768372476294), np.float64(-3850.736350029196), np.float64(-3996.8243844128615), np.float64(-3816.1042275412865), np.float64(-4339.44156199971), np.float64(-4093.33844940695), np.float64(-3639.5782255694917), np.float64(-3918.4226155036276), np.float64(-3572.1359303096683), np.float64(-4015.6276757109913), np.float64(-3877.9209059362047), np.float64(-3824.449268385635), np.float64(-4236.924060868237), np.float64(-3890.102039644368), np.float64(-4428.415783961294), np.float64(-4012.7197695215564), np.float64(-4020.529662107314), np.float64(-4110.542384137668), np.float64(-4046.823629399808), np.float64(-3791.5501073802448), np.float64(-4009.342368178008), np.float64(-4089.185548403577), np.float64(-4053.2644270991873), np.float64(-4156.430727747923), np.float64(-4046.0919029061774), np.float64(-3839.836500628709), np.float64(-3942.8930348866497), np.float64(-3683.3611606405543), np.float64(-4273.288830600081)]"
5,100,uniform,1.02,-3991.32,169.53,"[np.float64(-4109.091944466527), np.float64(-4260.726882764951), np.float64(-4023.9476118928947), np.float64(-3844.68271735647), np.float64(-4127.170450329388), np.float64(-3977.1093846888834), np.float64(-4122.5588496458695), np.float64(-4243.465968209117), np.float64(-4073.550353333425), np.float64(-4008.1899642944195), np.float64(-3925.2218657216767), np.float64(-3869.511661020906), np.float64(-3889.4890684047296), np.float64(-3982.877431256884), np.float64(-4087.6326436763293), np.float64(-3794.7772254984507), np.float64(-3965.2368426988724), np.float64(-4073.533330064071), np.float64(-4129.962379353289), np.float64(-3925.1908575047314), np.float64(-3740.175365307791), np.float64(-4008.768372476294), np.float64(-3942.6700699940793), np.float64(-3989.27687581477), np.float64(-3816.1042275412865), np.float64(-4312.035418858679), np.float64(-4142.915405251271), np.float64(-3704.853100792683), np.float64(-3916.5957152045926), np.float64(-3603.655246361009), np.float64(-3895.0711230532283), np.float64(-3877.9209059362047), np.float64(-3790.0258067725763), np.float64(-4263.0299357833255), np.float64(-3867.899512588968), np.float64(-4461.164392383602), np.float64(-3987.7209474045153), np.float64(-4013.175423368761), np.float64(-4038.149257547501), np.float64(-4060.896711942262), np.float64(-3791.5501073802448), np.float64(-4015.8462094484935), np.float64(-3904.616214398087), np.float64(-4051.1851681518356), np.float64(-4142.9841345233335), np.float64(-3973.3421327220785), np.float64(-3855.7075367404445), np.float64(-3999.3553777981037), np.float64(-3683.3611606405543), np.float64(-4282.029725875754)]"
5,100,uniform,1.04,-3992.26,176.37,"[np.float64(-4111.942123023882), np.float64(-4226.616290457313), np.float64(-4023.9476118928947), np.float64(-3844.68271735647), np.float64(-4079.1646544903515), np.float64(-4006.537423234834), np.float64(-4189.772584253725), np.float64(-4240.1977592377225), np.float64(-4073.550353333425), np.float64(-4008.1899642944195), np.float64(-3917.8939394241493), np.float64(-3869.511661020906), np.float64(-3877.2509992418422), np.float64(-3982.877431256884), np.float64(-4087.6326436763293), np.float64(-3841.5060956128036), np.float64(-3965.2368426988724), np.float64(-4101.706823592295), np.float64(-4109.981884545449), np.float64(-3925.1908575047314), np.float64(-3673.8967871447912), np.float64(-3977.0878705115415), np.float64(-3942.6700699940793), np.float64(-4016.696940293796), np.float64(-3768.4152309218775), np.float64(-4320.34674874839), np.float64(-4132.350983934225), np.float64(-3577.822406785014), np.float64(-3916.5957152045926), np.float64(-3603.655246361009), np.float64(-3893.418555832638), np.float64(-3903.8146250949017), np.float64(-4011.554161598115), np.float64(-4263.0299357833255), np.float64(-3847.0446240983506), np.float64(-4461.164392383602), np.float64(-3994.094489950165), np.float64(-4050.0104906496426), np.float64(-4034.435111901514), np.float64(-3983.4015026355432), np.float64(-3801.0188722565476), np.float64(-4016.1508001382226), np.float64(-3928.7885952622673), np.float64(-4055.5346939632996), np.float64(-4125.178350119459), np.float64(-4042.026287698399), np.float64(-3844.262671046407), np.float64(-3930.6089627462748), np.float64(-3681.611784886983), np.float64(-4332.716928259946)]"
5,100,uniform,1.06,-3995.15,187.97,"[np.float64(-4104.785603044743), np.float64(-4088.822214690998), np.float64(-4023.9476118928947), np.float64(-3857.755715756614), np.float64(-3985.474301006634), np.float64(-3999.664344513021), np.float64(-4171.440846434002), np.float64(-4236.003877343925), np.float64(-4152.505584526603), np.float64(-4049.409927307164), np.float64(-4105.432219433766), np.float64(-3899.691307686557), np.float64(-3877.040385905722), np.float64(-4033.5322639819806), np.float64(-4087.6326436763293), np.float64(-3845.0169372835353), np.float64(-4014.2415434008462), np.float64(-4101.706823592295), np.float64(-4109.981884545449), np.float64(-3977.114946296554), np.float64(-3673.8967871447912), np.float64(-3977.0878705115415), np.float64(-3942.6700699940793), np.float64(-4016.696940293796), np.float64(-3739.9713554565337), np.float64(-4351.341242051029), np.float64(-4132.350983934225), np.float64(-3577.822406785014), np.float64(-3941.316702540193), np.float64(-3519.0972550833476), np.float64(-3915.886126526908), np.float64(-3861.850118918655), np.float64(-4020.237462136001), np.float64(-4280.86789820868), np.float64(-3847.0446240983506), np.float64(-4542.548073973944), np.float64(-3986.941264082736), np.float64(-4072.2408692130343), np.float64(-4010.7211179481305), np.float64(-4005.578268000513), np.float64(-3789.251764635539), np.float64(-4070.0584793744347), np.float64(-3896.9878472149658), np.float64(-4029.5850679009745), np.float64(-4125.178350119459), np.float64(-4015.384756749412), np.float64(-3774.5225360022314), np.float64(-3933.8190417935734), np.float64(-3651.854942089201), np.float64(-4333.296186721573)]"
5,100,uniform,1.08,-4003.63,180.61,"[np.float64(-4104.785603044743), np.float64(-4076.649500697939), np.float64(-4055.432013991914), np.float64(-3857.755715756614), np.float64(-3989.7701212719066), np.float64(-3999.664344513021), np.float64(-4191.878199695366), np.float64(-4236.003877343925), np.float64(-4152.505584526603), np.float64(-4069.854667070366), np.float64(-4039.872705082929), np.float64(-3887.6308609867197), np.float64(-3877.040385905722), np.float64(-4020.7932684449947), np.float64(-4087.6326436763293), np.float64(-3842.0886062544287), np.float64(-4014.2415434008462), np.float64(-4143.584298250213), np.float64(-4057.164234942594), np.float64(-3956.9433875384675), np.float64(-3706.997695259167), np.float64(-4054.28651821808), np.float64(-3951.1825954109013), np.float64(-3992.786425377882), np.float64(-3795.9252309588082), np.float64(-4322.067799551493), np.float64(-4155.707600339299), np.float64(-3558.182371201159), np.float64(-4080.986191975434), np.float64(-3603.655246361009), np.float64(-3902.933527564575), np.float64(-3898.310172212768), np.float64(-4016.0939370674573), np.float64(-4288.506975951156), np.float64(-3858.9815479564068), np.float64(-4534.737396636072), np.float64(-3986.941264082736), np.float64(-4077.4863014277307), np.float64(-4002.479110342533), np.float64(-4005.578268000513), np.float64(-3797.397933514143), np.float64(-4062.8576128620352), np.float64(-3905.990439377434), np.float64(-4045.731776460072), np.float64(-4154.920575619846), np.float64(-4015.384756749412), np.float64(-3825.2850719414123), np.float64(-3933.8190417935734), np.float64(-3651.854942089201), np.float64(-4333.296186721573)]"
5,100,uniform,1.1,-4008.67,178.74,"[np.float64(-4098.9293024881545), np.float64(-4103.596280367501), np.float64(-4055.432013991914), np.float64(-3857.755715756614), np.float64(-4034.155546805533), np.float64(-4009.4356713698376), np.float64(-4191.590626134845), np.float64(-4210.626608828925), np.float64(-4155.518231956858), np.float64(-4119.483606122516), np.float64(-4090.53562513233), np.float64(-3887.6308609867197), np.float64(-3880.397800205739), np.float64(-4020.7932684449947), np.float64(-3954.4601909988337), np.float64(-3842.0886062544287), np.float64(-4035.9688020799026), np.float64(-4205.677253077396), np.float64(-4057.164234942594), np.float64(-3956.9433875384675), np.float64(-3706.997695259167), np.float64(-4030.782292511134), np.float64(-3951.1825954109013), np.float64(-4010.4659213949735), np.float64(-3795.9252309588082), np.float64(-4310.357631313872), np.float64(-4169.007982662496), np.float64(-3622.4952071071275), np.float64(-3911.698805707283), np.float64(-3603.655246361009), np.float64(-4001.7016758897616), np.float64(-3884.9450428989785), np.float64(-4016.0939370674573), np.float64(-4288.506975951156), np.float64(-3887.3783376324914), np.float64(-4565.656613993569), np.float64(-3989.069467072077), np.float64(-4109.754514525989), np.float64(-3962.3603879730085), np.float64(-3975.743319207476), np.float64(-3877.801198469231), np.float64(-4103.346209404797), np.float64(-3919.1404694429875), np.float64(-3997.629077955115), np.float64(-4154.170694813005), np.float64(-4006.06874592817), np.float64(-3823.2477355999376), np.float64(-4006.3695340914596), np.float64(-3651.854942089201), np.float64(-4331.699907469795)]"
5,100,uneven,1.0,-4144.11,187.25,"[np.float64(-4246.569318506387), np.float64(-4390.28929360201), np.float64(-3976.4866144480907), np.float64(-4227.383939373749), np.float64(-4351.591910755374), np.float64(-4205.045879191452), np.float64(-4169.419947814289), np.float64(-4120.633446956691), np.float64(-4478.3974435754235), np.float64(-4174.39625228519), np.float64(-4400.137333895137), np.float64(-4124.120010237739), np.float64(-4178.7388297274865), np.float64(-4085.8138350236195), np.float64(-4044.788525845781), np.float64(-4033.0140181134943), np.float64(-4149.189836967711), np.float64(-3933.0268919547825), np.float64(-4030.7566605963743), np.float64(-3900.69197849053), np.float64(-4084.775475360148), np.float64(-4037.010300116001), np.float64(-4012.9470246838346), np.float64(-4153.6620782742075), np.float64(-4108.8010502273), np.float64(-4050.647128265248), np.float64(-4225.950603193237), np.float64(-3881.4006074116433), np.float64(-4287.960188734187), np.float64(-4106.9782909818305), np.float64(-4083.338769241537), np.float64(-4182.622969331318), np.float64(-4026.303226611608), np.float64(-4247.41873429059), np.float64(-4159.064584137313), np.float64(-4457.229908826331), np.float64(-4187.4396638347325), np.float64(-4227.456958238731), np.float64(-3984.9304625965556), np.float64(-4323.648534481826), np.float64(-3442.8128925717524), np.float64(-4167.287519197229), np.float64(-4143.63735274315), np.float64(-4261.263192382477), np.float64(-4541.754816852229), np.float64(-4358.722602497035), np.float64(-4093.1426333528148), np.float64(-3922.5015655313423), np.float64(-3813.4215443231833), np.float64(-4410.751849338408)]"
5,100,uneven,1.02,-4140.58,180.72,"[np.float64(-4219.3413193209), np.float64(-4406.0828415219985), np.float64(-4040.7037305078215), np.float64(-4113.8792614292415), np.float64(-4303.6852696057695), np.float64(-4196.637006874899), np.float64(-4119.28476429794), np.float64(-4173.9204030079), np.float64(-4502.149444237009), np.float64(-4163.288983484506), np.float64(-4400.137333895137), np.float64(-4123.115105136584), np.float64(-4196.363649862759), np.float64(-4108.340400226461), np.float64(-4044.788525845781), np.float64(-4013.216832107186), np.float64(-4175.7298494283295), np.float64(-3959.4963502839455), np.float64(-4030.7566605963743), np.float64(-3900.69197849053), np.float64(-4059.6824680498053), np.float64(-4037.010300116001), np.float64(-3939.5698937839015), np.float64(-4151.447734990467), np.float64(-4088.395097494631), np.float64(-4066.445076233172), np.float64(-4145.6649918431185), np.float64(-3884.9884344621223), np.float64(-4267.841469630866), np.float64(-4106.9782909818305), np.float64(-4051.2622691420584), np.float64(-4206.999683420247), np.float64(-4019.7054290379056), np.float64(-4268.842916087739), np.float64(-4177.144738536128), np.float64(-4457.229908826331), np.float64(-4104.067615958474), np.float64(-4217.415417940616), np.float64(-4077.032612643568), np.float64(-4349.48491989009), np.float64(-3442.8128925717524), np.float64(-4201.227914775664), np.float64(-3977.13785372672), np.float64(-4148.679730217842), np.float64(-4541.754816852229), np.float64(-4371.091892211532), np.float64(-4145.1098517444625), np.float64(-4034.1857563483313), np.float64(-3936.252673688457), np.float64(-4362.155246240816)]"
5,100,uneven,1.04,-4139.32,183.95,"[np.float64(-4205.305269614288), np.float64(-4432.004936110159), np.float64(-4045.9727535769607), np.float64(-4141.1144421014105), np.float64(-4323.479725065407), np.float64(-4125.35544800631), np.float64(-4123.5908441804695), np.float64(-4173.9204030079), np.float64(-4315.853089051645), np.float64(-4160.1432000106515), np.float64(-4398.686080085628), np.float64(-4131.354370260373), np.float64(-4196.363649862759), np.float64(-4110.561579758808), np.float64(-3942.2578771285616), np.float64(-4038.7835437044832), np.float64(-4195.275235634561), np.float64(-3963.305484930588), np.float64(-4030.7566605963743), np.float64(-3900.69197849053), np.float64(-4059.6824680498053), np.float64(-4036.18120347857), np.float64(-3909.625886766067), np.float64(-4174.4284798495355), np.float64(-4200.588115364252), np.float64(-4094.5464189407953), np.float64(-4145.6649918431185), np.float64(-3790.4844035831197), np.float64(-4267.841469630866), np.float64(-4072.8790246253416), np.float64(-4051.2622691420584), np.float64(-4163.99961592353), np.float64(-4043.4568321920046), np.float64(-4340.287328185297), np.float64(-4198.81506134796), np.float64(-4474.589671899246), np.float64(-4128.068585018075), np.float64(-4341.416333367881), np.float64(-3984.9304625965556), np.float64(-4355.6832365618275), np.float64(-3545.6352580867933), np.float64(-4201.227914775664), np.float64(-3977.13785372672), np.float64(-4180.298119711359), np.float64(-4561.172675271232), np.float64(-4398.643587737064), np.float64(-4174.032527517275), np.float64(-3844.450341746617), np.float64(-3946.8385535062584), np.float64(-4347.396234725186)]"
5,100,uneven,1.06,-4138.17,196.16,"[np.float64(-4122.494693620981), np.float64(-4353.183463392706), np.float64(-4045.9727535769607), np.float64(-4165.514171671558), np.float64(-4307.162593297994), np.float64(-4113.804439040171), np.float64(-4015.741875619521), np.float64(-4267.030323002393), np.float64(-4537.915072286246), np.float64(-4202.945944555815), np.float64(-4377.658610862616), np.float64(-4131.354370260373), np.float64(-4209.126359597023), np.float64(-4138.43615558849), np.float64(-3874.9844974251287), np.float64(-4021.8333620665426), np.float64(-4208.880895182471), np.float64(-3933.5227984272296), np.float64(-4030.7566605963743), np.float64(-3948.538334857781), np.float64(-4023.982700383485), np.float64(-4224.84462089769), np.float64(-3909.625886766067), np.float64(-4155.903690351057), np.float64(-4206.712844306531), np.float64(-4023.032566864657), np.float64(-4088.8242621129402), np.float64(-3729.4621203976626), np.float64(-4344.815345121487), np.float64(-4042.5805833972586), np.float64(-4108.780124670037), np.float64(-4161.417562249468), np.float64(-3983.7121368427615), np.float64(-4286.255942103816), np.float64(-4201.270274319177), np.float64(-4536.47550766465), np.float64(-4190.647996816013), np.float64(-4259.279609037083), np.float64(-4063.6331215279615), np.float64(-4271.036340948588), np.float64(-3433.974560324903), np.float64(-4229.506155072895), np.float64(-3977.13785372672), np.float64(-4180.298119711359), np.float64(-4460.980472257679), np.float64(-4411.83643164834), np.float64(-4181.486885782055), np.float64(-3919.7872325886215), np.float64(-3946.8385535062584), np.float64(-4347.396234725186)]"
5,100,uneven,1.08,-4129.52,206.35,"[np.float64(-4131.53585054115), np.float64(-4260.2249959233595), np.float64(-4065.8947167894758), np.float64(-4169.3383710353555), np.float64(-4307.162593297994), np.float64(-4195.548069755852), np.float64(-3999.5019195180353), np.float64(-4301.321148413011), np.float64(-4576.263227538436), np.float64(-4222.2114911469125), np.float64(-4398.906281521488), np.float64(-4114.428224201583), np.float64(-4181.911051933257), np.float64(-4129.157148934994), np.float64(-3864.692240175307), np.float64(-3969.7373171439053), np.float64(-4208.880895182471), np.float64(-3928.027528784371), np.float64(-4016.779799258275), np.float64(-3948.538334857781), np.float64(-4044.8815722070135), np.float64(-4149.305291561556), np.float64(-3909.625886766067), np.float64(-4173.444567565477), np.float64(-4155.877630939344), np.float64(-4020.270161874789), np.float64(-4111.461896643714), np.float64(-3768.6254192850406), np.float64(-4344.815345121487), np.float64(-3969.4809149788493), np.float64(-4071.236340793143), np.float64(-4166.743427264941), np.float64(-3981.0452951085663), np.float64(-4296.696412894613), np.float64(-4251.860899761549), np.float64(-4448.739765433234), np.float64(-4190.647996816013), np.float64(-4305.838880307979), np.float64(-3986.3477655763572), np.float64(-4143.817081604885), np.float64(-3433.974560324903), np.float64(-4277.124221428579), np.float64(-3888.138671102444), np.float64(-4200.6355515599025), np.float64(-4645.195625466764), np.float64(-4282.462634900047), np.float64(-4134.222014896785), np.float64(-3825.4804759726167), np.float64(-3930.1365220513007), np.float64(-4377.744799640507)]"
5,100,uneven,1.1,-4126.53,201.62,"[np.float64(-4226.323678278414), np.float64(-4260.2249959233595), np.float64(-4040.4571198686863), np.float64(-4232.463256850577), np.float64(-4262.237530933206), np.float64(-4204.787945463434), np.float64(-3999.5019195180353), np.float64(-4169.07802545548), np.float64(-4371.603983308472), np.float64(-4255.434980663068), np.float64(-4398.906281521488), np.float64(-4131.680536202989), np.float64(-4195.613852160103), np.float64(-4170.4458220330735), np.float64(-3869.6924284268666), np.float64(-3976.130969462884), np.float64(-4164.481157729886), np.float64(-3918.84821436805), np.float64(-4013.9899316949436), np.float64(-3984.747610625575), np.float64(-4033.001613269549), np.float64(-4024.048721622469), np.float64(-3947.0039274322635), np.float64(-4173.444567565477), np.float64(-4220.141959941509), np.float64(-4087.3705376820158), np.float64(-4110.41825035531), np.float64(-3749.9972701819875), np.float64(-4344.815345121487), np.float64(-3990.988491071594), np.float64(-4113.542973496002), np.float64(-4166.743427264941), np.float64(-3973.1305452677943), np.float64(-4314.079685780704), np.float64(-4247.522539211196), np.float64(-4378.383864704295), np.float64(-4128.693275829555), np.float64(-4321.548703333196), np.float64(-3947.109981259574), np.float64(-4127.628113750755), np.float64(-3387.203599763856), np.float64(-4292.4196293231935), np.float64(-3888.138671102444), np.float64(-4200.6355515599025), np.float64(-4581.346187182521), np.float64(-4459.15589663157), np.float64(-4085.3939434379495), np.float64(-3825.4804759726167), np.float64(-3971.5484690013996), np.float64(-4389.127835284605)]"
5,200,uniform,1.0,-7724.06,250.68,"[np.float64(-7922.662092293228), np.float64(-8051.0200184582445), np.float64(-7793.346355580374), np.float64(-7411.373520976521), np.float64(-7782.597680547966), np.float64(-7814.881350183345), np.float64(-7469.088387837606), np.float64(-7657.932672108155), np.float64(-7551.960529328336), np.float64(-7948.364536785736), np.float64(-7838.128272690461), np.float64(-7718.435917251638), np.float64(-7635.781453098387), np.float64(-7620.067189986125), np.float64(-7640.836717759697), np.float64(-7634.090460197622), np.float64(-7621.071034348157), np.float64(-8102.340328671418), np.float64(-7717.231806941067), np.float64(-7467.220187694018), np.float64(-7931.782091671484), np.float64(-7585.025665470077), np.float64(-7940.720328783517), np.float64(-7532.57346722593), np.float64(-7387.936503868063), np.float64(-7905.776756418941), np.float64(-7846.812706106061), np.float64(-7606.4165684784375), np.float64(-7517.727451417924), np.float64(-7150.823472415607), np.float64(-7676.953416746832), np.float64(-7899.560658581843), np.float64(-7629.6923554028235), np.float64(-7709.070161609017), np.float64(-7679.504156796139), np.float64(-8252.573903783801), np.float64(-8000.715453807203), np.float64(-7514.563515051462), np.float64(-7690.950326299725), np.float64(-7993.646108545504), np.float64(-7834.088608713944), np.float64(-8172.739642323928), np.float64(-7726.0782253013795), np.float64(-7499.275435273969), np.float64(-7142.531610344227), np.float64(-7965.190848479079), np.float64(-7599.605409527931), np.float64(-7567.409210693588), np.float64(-7434.286312577362), np.float64(-8410.77224872962)]"
